x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,smiling
-1.585,1.264,-1.641,0.855,-1.641,0.421,-1.585,-0.012,-1.486,-0.433,-1.29,-0.842,-1.038,-1.24,-0.673,-1.577,-0.182,-1.733,0.365,-1.697,0.841,-1.48,1.248,-1.179,1.585,-0.806,1.837,-0.397,2.019,0.048,2.16,0.505,2.244,0.963,-1.388,1.637,-1.164,1.829,-0.841,1.878,-0.505,1.817,-0.21,1.685,0.617,1.661,0.968,1.745,1.332,1.757,1.683,1.649,1.893,1.408,0.14,1.372,0.098,1.107,0.056,0.855,0.014,0.602,-0.365,0.349,-0.196,0.277,0.014,0.229,0.238,0.253,0.449,0.301,-1.052,1.3,-0.813,1.42,-0.561,1.408,-0.351,1.252,-0.589,1.24,-0.841,1.252,0.743,1.191,0.996,1.312,1.248,1.288,1.458,1.131,1.234,1.119,0.982,1.143,-0.883,-0.132,-0.603,0.024,-0.238,0.06,0.0,-0.0,0.266,0.024,0.659,-0.072,0.968,-0.265,0.631,-0.662,0.21,-0.855,-0.084,-0.867,-0.379,-0.806,-0.687,-0.554,-0.799,-0.156,-0.266,-0.072,0.0,-0.12,0.266,-0.12,0.883,-0.289,0.224,-0.638,-0.07,-0.638,-0.337,-0.59,1
-1.476,1.134,-1.568,0.714,-1.614,0.336,-1.614,-0.126,-1.522,-0.546,-1.291,-0.924,-1.015,-1.302,-0.646,-1.596,-0.138,-1.722,0.415,-1.68,0.922,-1.512,1.384,-1.26,1.752,-0.924,1.983,-0.504,2.075,-0.0,2.121,0.462,2.168,0.924,-1.291,1.47,-1.153,1.722,-0.83,1.89,-0.461,1.89,-0.092,1.806,0.461,1.764,0.876,1.806,1.291,1.764,1.614,1.596,1.845,1.26,0.092,1.386,0.092,1.134,0.046,0.924,0.0,0.714,-0.507,0.462,-0.277,0.336,0.0,0.252,0.277,0.294,0.553,0.378,-1.061,1.26,-0.83,1.386,-0.6,1.386,-0.323,1.218,-0.6,1.176,-0.876,1.218,0.646,1.176,0.922,1.344,1.153,1.302,1.43,1.176,1.153,1.134,0.876,1.134,-0.968,-0.084,-0.646,0.042,-0.277,0.084,0.0,-0.0,0.277,0.042,0.692,-0.084,1.061,-0.294,0.646,-0.63,0.231,-0.798,-0.092,-0.798,-0.415,-0.756,-0.738,-0.504,-0.876,-0.126,-0.277,-0.126,-0.046,-0.168,0.231,-0.168,0.968,-0.294,0.231,-0.546,-0.046,-0.546,-0.369,-0.504,1
-1.231,1.666,-1.341,1.269,-1.385,0.833,-1.385,0.397,-1.275,-0.04,-1.077,-0.456,-0.857,-0.853,-0.615,-1.269,-0.22,-1.487,0.286,-1.507,0.813,-1.309,1.341,-1.071,1.78,-0.754,2.11,-0.317,2.308,0.159,2.462,0.654,2.594,1.15,-1.165,2.063,-0.945,2.201,-0.659,2.162,-0.396,2.043,-0.154,1.864,0.725,1.725,1.099,1.805,1.473,1.825,1.846,1.706,2.088,1.487,0.242,1.428,0.154,1.111,0.066,0.813,0.0,0.496,-0.352,0.397,-0.198,0.317,-0.022,0.218,0.22,0.238,0.44,0.258,-0.879,1.606,-0.637,1.686,-0.396,1.626,-0.198,1.428,-0.44,1.448,-0.681,1.507,0.813,1.269,1.077,1.388,1.319,1.368,1.561,1.21,1.319,1.19,1.055,1.21,-0.791,0.119,-0.528,0.119,-0.22,0.079,0.0,-0.0,0.242,-0.0,0.659,-0.079,1.055,-0.198,0.615,-0.535,0.176,-0.674,-0.11,-0.654,-0.374,-0.555,-0.615,-0.297,-0.681,0.059,-0.242,-0.04,-0.022,-0.119,0.242,-0.139,0.945,-0.218,0.198,-0.456,-0.088,-0.436,-0.33,-0.357,1
-2.44,1.345,-2.44,0.837,-2.44,0.33,-2.354,-0.203,-2.095,-0.634,-1.665,-0.99,-1.148,-1.243,-0.603,-1.396,-0.029,-1.446,0.459,-1.37,0.832,-1.116,1.119,-0.761,1.32,-0.381,1.435,0.025,1.464,0.482,1.464,0.913,1.435,1.319,-1.665,1.776,-1.406,1.954,-1.062,2.03,-0.718,2.005,-0.373,1.928,0.316,1.878,0.603,1.954,0.918,1.979,1.177,1.928,1.349,1.725,0.029,1.599,0.057,1.345,0.115,1.091,0.172,0.812,-0.402,0.533,-0.172,0.482,0.086,0.431,0.287,0.457,0.431,0.533,-1.32,1.472,-1.119,1.599,-0.89,1.599,-0.689,1.497,-0.89,1.446,-1.119,1.421,0.402,1.472,0.603,1.573,0.804,1.548,1.005,1.421,0.804,1.396,0.603,1.421,-0.918,-0.076,-0.545,-0.0,-0.23,0.051,0.0,-0.0,0.172,0.051,0.431,-0.025,0.631,-0.127,0.431,-0.33,0.201,-0.406,-0.029,-0.431,-0.258,-0.381,-0.574,-0.279,-0.804,-0.101,-0.23,-0.101,-0.029,-0.127,0.172,-0.127,0.545,-0.152,0.201,-0.178,-0.029,-0.203,-0.23,-0.178,0
-2.315,1.508,-2.276,1.034,-2.199,0.559,-2.045,0.102,-1.794,-0.322,-1.428,-0.661,-0.984,-0.949,-0.482,-1.152,0.039,-1.203,0.54,-1.101,0.945,-0.83,1.273,-0.508,1.505,-0.136,1.64,0.305,1.698,0.763,1.717,1.22,1.678,1.661,-1.756,1.813,-1.485,2.0,-1.138,2.067,-0.752,2.033,-0.424,1.949,0.154,1.966,0.444,2.118,0.791,2.203,1.138,2.203,1.389,2.033,-0.116,1.661,-0.096,1.356,-0.058,1.068,-0.019,0.763,-0.482,0.458,-0.27,0.424,-0.039,0.39,0.193,0.441,0.386,0.508,-1.447,1.525,-1.215,1.644,-0.945,1.661,-0.695,1.542,-0.945,1.474,-1.215,1.457,0.386,1.593,0.617,1.745,0.887,1.779,1.119,1.678,0.907,1.593,0.656,1.559,-0.772,-0.22,-0.463,-0.068,-0.174,0.051,0.0,-0.0,0.174,0.068,0.444,-0.0,0.733,-0.119,0.482,-0.288,0.251,-0.39,0.039,-0.424,-0.174,-0.424,-0.463,-0.356,-0.656,-0.203,-0.174,-0.153,0.019,-0.153,0.212,-0.119,0.617,-0.119,0.212,-0.136,0.019,-0.169,-0.174,-0.169,0
-1.16,1.701,-1.221,1.304,-1.16,0.879,-1.068,0.454,-0.916,0.057,-0.763,-0.34,-0.549,-0.709,-0.275,-1.02,0.122,-1.162,0.641,-1.134,1.16,-0.935,1.679,-0.68,2.137,-0.34,2.442,0.113,2.625,0.624,2.717,1.162,2.747,1.701,-1.16,2.069,-1.007,2.211,-0.794,2.239,-0.58,2.183,-0.366,2.069,0.671,2.098,1.038,2.183,1.404,2.183,1.74,2.069,2.014,1.871,0.092,1.644,0.0,1.304,-0.092,1.02,-0.153,0.709,-0.397,0.482,-0.244,0.397,-0.061,0.34,0.183,0.369,0.397,0.397,-0.885,1.644,-0.671,1.758,-0.427,1.729,-0.214,1.559,-0.458,1.502,-0.702,1.531,0.763,1.531,1.007,1.672,1.282,1.672,1.526,1.531,1.282,1.446,1.007,1.446,-0.519,-0.028,-0.366,0.028,-0.153,0.057,0.0,-0.0,0.183,0.028,0.549,-0.028,0.916,-0.085,0.549,-0.312,0.214,-0.425,0.0,-0.425,-0.183,-0.397,-0.366,-0.227,-0.458,-0.057,-0.153,-0.113,0.0,-0.142,0.214,-0.142,0.824,-0.113,0.214,-0.17,0.0,-0.142,-0.153,-0.113,0
-1.188,1.178,-1.242,0.825,-1.242,0.448,-1.134,0.071,-0.999,-0.306,-0.783,-0.66,-0.54,-0.99,-0.216,-1.272,0.216,-1.367,0.729,-1.296,1.296,-1.108,1.808,-0.848,2.213,-0.495,2.429,-0.047,2.537,0.448,2.564,0.943,2.537,1.437,-1.323,1.791,-1.188,1.932,-0.972,2.027,-0.729,2.003,-0.54,1.909,0.324,2.027,0.621,2.191,0.999,2.239,1.376,2.168,1.7,2.027,-0.108,1.532,-0.162,1.272,-0.216,1.013,-0.27,0.754,-0.405,0.401,-0.27,0.353,-0.081,0.33,0.135,0.377,0.351,0.424,-1.053,1.32,-0.918,1.461,-0.675,1.461,-0.432,1.343,-0.675,1.249,-0.891,1.249,0.621,1.437,0.837,1.626,1.107,1.65,1.376,1.532,1.134,1.437,0.864,1.39,-0.594,-0.118,-0.432,-0.047,-0.189,0.024,0.0,-0.0,0.189,0.071,0.648,0.047,1.134,-0.0,0.729,-0.33,0.324,-0.518,0.081,-0.566,-0.162,-0.542,-0.405,-0.401,-0.513,-0.141,-0.189,-0.118,0.0,-0.118,0.216,-0.094,1.026,-0.024,0.27,-0.283,0.054,-0.33,-0.162,-0.306,1
-2.463,1.081,-2.299,0.618,-2.08,0.18,-1.779,-0.232,-1.396,-0.566,-0.958,-0.849,-0.52,-1.081,-0.055,-1.261,0.438,-1.21,0.849,-1.004,1.15,-0.643,1.369,-0.206,1.505,0.257,1.56,0.746,1.533,1.236,1.423,1.725,1.286,2.214,-2.244,1.493,-1.998,1.699,-1.642,1.776,-1.259,1.776,-0.931,1.75,-0.301,1.905,-0.027,2.136,0.274,2.342,0.63,2.471,0.958,2.394,-0.493,1.441,-0.356,1.081,-0.246,0.721,-0.109,0.386,-0.547,0.18,-0.301,0.129,-0.055,0.129,0.164,0.283,0.356,0.438,-1.752,1.158,-1.533,1.313,-1.286,1.364,-0.985,1.261,-1.232,1.133,-1.505,1.081,0.055,1.544,0.219,1.802,0.465,1.879,0.739,1.853,0.547,1.673,0.301,1.596,-0.849,-0.206,-0.547,-0.103,-0.219,-0.026,0.0,-0.0,0.192,0.103,0.493,0.18,0.821,0.257,0.657,-0.18,0.438,-0.489,0.192,-0.592,-0.082,-0.618,-0.465,-0.515,-0.739,-0.206,-0.192,-0.154,0.027,-0.103,0.246,-0.026,0.739,0.18,0.301,-0.206,0.082,-0.309,-0.164,-0.335,1
-1.797,2.154,-1.894,1.637,-1.943,1.12,-1.991,0.646,-1.894,0.129,-1.7,-0.345,-1.36,-0.732,-0.971,-1.12,-0.486,-1.292,0.049,-1.292,0.486,-1.077,0.874,-0.775,1.214,-0.474,1.506,-0.086,1.7,0.345,1.894,0.775,2.04,1.206,-1.166,2.24,-0.826,2.326,-0.486,2.326,-0.146,2.197,0.146,2.068,0.923,1.852,1.214,1.852,1.554,1.809,1.797,1.723,1.991,1.508,0.486,1.594,0.437,1.249,0.389,0.948,0.34,0.646,-0.243,0.517,-0.049,0.431,0.146,0.302,0.389,0.302,0.583,0.345,-0.777,1.852,-0.534,1.852,-0.291,1.809,-0.146,1.68,-0.34,1.68,-0.583,1.723,0.874,1.421,1.117,1.465,1.311,1.421,1.457,1.292,1.263,1.292,1.069,1.335,-0.874,0.215,-0.534,0.129,-0.194,0.086,0.0,-0.0,0.194,-0.0,0.437,-0.086,0.631,-0.129,0.34,-0.345,0.097,-0.431,-0.146,-0.431,-0.389,-0.345,-0.631,-0.129,-0.777,0.129,-0.243,-0.0,-0.049,-0.086,0.146,-0.086,0.534,-0.172,0.146,-0.258,-0.097,-0.215,-0.291,-0.172,1
-1.931,2.109,-2.058,1.618,-2.089,1.098,-2.089,0.578,-1.963,0.116,-1.71,-0.347,-1.361,-0.722,-0.918,-1.011,-0.443,-1.156,0.0,-1.127,0.38,-0.867,0.728,-0.578,1.013,-0.231,1.298,0.116,1.551,0.491,1.741,0.896,1.836,1.3,-1.235,2.398,-0.886,2.427,-0.507,2.37,-0.158,2.225,0.158,2.052,0.918,1.878,1.203,1.878,1.488,1.878,1.773,1.849,1.931,1.734,0.475,1.589,0.412,1.243,0.38,0.925,0.317,0.578,-0.253,0.491,-0.063,0.405,0.158,0.289,0.348,0.318,0.538,0.347,-0.918,1.936,-0.633,1.994,-0.317,1.907,-0.127,1.647,-0.412,1.676,-0.728,1.763,0.791,1.474,1.076,1.618,1.361,1.589,1.551,1.416,1.33,1.329,1.045,1.387,-0.918,0.173,-0.538,0.144,-0.19,0.087,0.0,-0.0,0.19,-0.0,0.412,-0.058,0.57,-0.144,0.348,-0.318,0.095,-0.405,-0.127,-0.405,-0.348,-0.347,-0.665,-0.144,-0.823,0.116,-0.253,-0.058,-0.032,-0.116,0.158,-0.144,0.475,-0.173,0.158,-0.173,-0.063,-0.173,-0.253,-0.116,0
-0.704,1.338,-0.849,0.965,-0.898,0.592,-0.922,0.175,-0.946,-0.219,-0.922,-0.614,-0.801,-0.987,-0.558,-1.272,-0.146,-1.425,0.388,-1.513,0.995,-1.513,1.577,-1.447,2.111,-1.272,2.499,-0.921,2.766,-0.482,2.96,0.022,3.13,0.526,-0.607,1.974,-0.413,2.083,-0.17,2.018,0.073,1.886,0.267,1.732,0.898,1.689,1.262,1.754,1.65,1.754,2.014,1.645,2.305,1.425,0.437,1.36,0.315,1.14,0.17,0.921,0.0,0.702,-0.17,0.373,-0.049,0.329,0.073,0.285,0.267,0.263,0.461,0.219,-0.461,1.404,-0.243,1.491,0.0,1.447,0.17,1.272,-0.073,1.272,-0.291,1.294,1.116,1.118,1.383,1.206,1.626,1.162,1.868,1.009,1.602,0.965,1.335,1.031,-0.51,-0.285,-0.388,-0.044,-0.17,0.066,0.0,-0.0,0.194,-0.0,0.51,-0.219,0.801,-0.526,0.437,-0.614,0.121,-0.614,-0.097,-0.592,-0.267,-0.548,-0.437,-0.439,-0.413,-0.285,-0.194,-0.175,-0.024,-0.197,0.17,-0.219,0.655,-0.504,0.146,-0.373,-0.049,-0.351,-0.218,-0.307,0
-2.38,1.011,-2.256,0.559,-2.133,0.106,-1.916,-0.319,-1.607,-0.692,-1.236,-0.984,-0.804,-1.197,-0.309,-1.33,0.216,-1.304,0.68,-1.171,1.051,-0.905,1.329,-0.585,1.546,-0.186,1.638,0.213,1.669,0.665,1.669,1.091,1.576,1.516,-2.009,1.57,-1.762,1.809,-1.391,1.942,-0.958,1.942,-0.587,1.889,-0.031,1.942,0.309,2.102,0.68,2.208,1.051,2.208,1.329,2.022,-0.247,1.57,-0.155,1.25,-0.093,0.958,-0.031,0.665,-0.464,0.319,-0.247,0.319,0.0,0.293,0.216,0.372,0.402,0.426,-1.515,1.33,-1.298,1.463,-1.02,1.516,-0.742,1.41,-0.989,1.357,-1.267,1.304,0.247,1.516,0.495,1.703,0.773,1.729,1.02,1.649,0.773,1.57,0.525,1.516,-0.742,-0.293,-0.495,-0.106,-0.216,0.027,0.0,-0.0,0.185,0.08,0.464,-0.0,0.773,-0.106,0.525,-0.266,0.278,-0.399,0.062,-0.426,-0.155,-0.452,-0.433,-0.399,-0.618,-0.266,-0.185,-0.186,0.031,-0.16,0.247,-0.133,0.649,-0.106,0.216,-0.133,0.031,-0.186,-0.185,-0.186,0
-3.216,1.754,-3.173,1.182,-3.086,0.648,-2.869,0.114,-2.521,-0.343,-1.999,-0.686,-1.434,-0.953,-0.826,-1.106,-0.304,-1.106,0.087,-0.915,0.304,-0.534,0.478,-0.153,0.652,0.229,0.739,0.648,0.826,1.029,0.869,1.449,0.869,1.83,-1.826,1.792,-1.478,1.983,-1.13,2.097,-0.739,2.097,-0.435,2.021,0.13,2.097,0.348,2.25,0.565,2.326,0.782,2.364,0.913,2.25,-0.087,1.64,0.0,1.335,0.087,1.029,0.174,0.763,-0.391,0.458,-0.174,0.419,0.043,0.381,0.217,0.458,0.304,0.572,-1.434,1.525,-1.174,1.64,-0.913,1.678,-0.739,1.525,-0.913,1.449,-1.174,1.411,0.174,1.716,0.348,1.868,0.565,1.945,0.695,1.83,0.609,1.716,0.391,1.678,-0.826,-0.153,-0.478,-0.038,-0.174,0.038,0.0,-0.0,0.13,0.076,0.261,0.076,0.348,0.038,0.261,-0.153,0.13,-0.267,0.0,-0.343,-0.174,-0.343,-0.478,-0.305,-0.739,-0.114,-0.174,-0.114,0.0,-0.114,0.13,-0.038,0.304,-0.0,0.13,-0.076,0.0,-0.114,-0.174,-0.114,0
-2.722,1.766,-2.644,1.247,-2.501,0.727,-2.305,0.242,-1.993,-0.173,-1.576,-0.496,-1.107,-0.75,-0.638,-0.924,-0.182,-0.947,0.182,-0.82,0.456,-0.543,0.742,-0.242,1.016,0.104,1.224,0.496,1.354,0.935,1.42,1.385,1.433,1.824,-1.914,2.02,-1.602,2.193,-1.237,2.263,-0.86,2.24,-0.521,2.159,0.352,2.216,0.599,2.332,0.873,2.401,1.146,2.401,1.341,2.274,-0.052,1.616,-0.013,1.235,0.026,0.889,0.065,0.531,-0.443,0.335,-0.221,0.3,0.0,0.277,0.195,0.335,0.365,0.427,-1.485,1.524,-1.198,1.651,-0.899,1.662,-0.651,1.501,-0.912,1.42,-1.211,1.42,0.391,1.605,0.586,1.812,0.86,1.87,1.081,1.778,0.899,1.628,0.638,1.582,-0.82,-0.127,-0.482,-0.058,-0.182,0.023,0.0,-0.0,0.169,0.069,0.352,0.069,0.508,0.081,0.365,-0.139,0.195,-0.312,0.0,-0.369,-0.208,-0.381,-0.508,-0.3,-0.729,-0.127,-0.195,-0.104,0.0,-0.104,0.169,-0.046,0.443,0.046,0.169,-0.081,0.0,-0.139,-0.195,-0.15,0
-1.03,1.379,-1.001,1.034,-0.887,0.665,-0.687,0.345,-0.458,-0.0,-0.2,-0.32,0.057,-0.64,0.286,-0.936,0.629,-1.034,1.116,-0.936,1.631,-0.69,2.117,-0.369,2.546,-0.0,2.804,0.443,2.89,0.985,2.832,1.527,2.718,2.02,-1.373,2.069,-1.23,2.118,-1.059,2.093,-0.858,2.02,-0.687,1.921,-0.086,2.069,0.229,2.241,0.601,2.364,1.001,2.389,1.402,2.315,-0.286,1.576,-0.315,1.256,-0.372,0.985,-0.401,0.69,-0.372,0.419,-0.257,0.369,-0.086,0.369,0.086,0.419,0.286,0.493,-1.03,1.552,-0.944,1.724,-0.687,1.724,-0.429,1.552,-0.658,1.428,-0.887,1.404,0.401,1.625,0.601,1.872,0.887,1.921,1.23,1.823,0.973,1.625,0.687,1.576,-0.2,-0.148,-0.257,-0.049,-0.143,0.025,0.0,-0.0,0.172,0.049,0.544,0.025,0.944,-0.025,0.687,-0.271,0.401,-0.443,0.2,-0.468,0.029,-0.443,-0.114,-0.32,-0.143,-0.148,-0.057,-0.148,0.086,-0.148,0.257,-0.123,0.858,-0.049,0.286,-0.148,0.114,-0.172,-0.029,-0.148,0
-2.791,1.675,-2.791,1.132,-2.738,0.566,-2.578,-0.0,-2.259,-0.472,-1.781,-0.849,-1.276,-1.156,-0.718,-1.368,-0.186,-1.392,0.186,-1.179,0.425,-0.778,0.638,-0.377,0.851,0.024,1.037,0.425,1.196,0.849,1.196,1.25,1.143,1.651,-1.807,1.769,-1.435,1.863,-1.09,1.887,-0.718,1.863,-0.399,1.793,0.452,1.863,0.638,1.958,0.851,2.029,1.037,2.099,1.196,2.052,0.053,1.486,0.133,1.179,0.186,0.873,0.239,0.566,-0.372,0.377,-0.133,0.307,0.106,0.283,0.292,0.33,0.425,0.448,-1.356,1.439,-1.09,1.533,-0.824,1.557,-0.611,1.415,-0.824,1.368,-1.09,1.345,0.319,1.533,0.532,1.698,0.771,1.746,0.957,1.675,0.797,1.557,0.558,1.51,-1.09,-0.118,-0.638,-0.024,-0.213,0.047,0.0,-0.0,0.186,0.071,0.372,0.047,0.478,-0.047,0.372,-0.354,0.159,-0.59,-0.053,-0.637,-0.319,-0.637,-0.718,-0.472,-0.983,-0.142,-0.239,-0.142,0.0,-0.142,0.186,-0.094,0.399,-0.071,0.159,-0.33,-0.053,-0.377,-0.292,-0.401,1
-1.511,1.502,-1.511,1.1,-1.451,0.699,-1.29,0.297,-1.088,-0.087,-0.806,-0.437,-0.544,-0.803,-0.242,-1.188,0.201,-1.345,0.705,-1.275,1.189,-0.996,1.632,-0.629,1.995,-0.227,2.257,0.245,2.378,0.751,2.438,1.275,2.418,1.799,-1.451,2.009,-1.269,2.096,-1.028,2.044,-0.786,1.956,-0.564,1.869,0.262,1.939,0.604,2.096,0.967,2.201,1.35,2.218,1.693,2.096,-0.101,1.45,-0.101,1.118,-0.121,0.803,-0.141,0.489,-0.484,0.367,-0.302,0.279,-0.06,0.227,0.201,0.297,0.443,0.384,-1.189,1.432,-0.967,1.52,-0.725,1.502,-0.504,1.362,-0.746,1.327,-0.987,1.345,0.584,1.415,0.806,1.554,1.068,1.572,1.35,1.502,1.108,1.397,0.846,1.38,-0.625,-0.0,-0.443,0.052,-0.181,0.052,0.0,-0.0,0.222,0.052,0.645,0.035,1.048,-0.0,0.725,-0.454,0.322,-0.699,0.06,-0.716,-0.181,-0.664,-0.443,-0.402,-0.524,-0.052,-0.181,-0.14,0.02,-0.157,0.242,-0.14,0.947,-0.052,0.282,-0.384,0.04,-0.402,-0.181,-0.332,1
-1.531,1.344,-1.582,0.94,-1.531,0.493,-1.479,0.045,-1.377,-0.358,-1.173,-0.761,-0.867,-1.075,-0.459,-1.299,0.051,-1.388,0.612,-1.388,1.122,-1.209,1.633,-0.985,1.99,-0.627,2.194,-0.179,2.245,0.313,2.296,0.806,2.347,1.254,-1.377,1.881,-1.173,2.015,-0.918,2.015,-0.612,1.97,-0.357,1.881,0.561,1.926,0.867,2.015,1.224,2.015,1.582,1.97,1.837,1.836,0.051,1.523,0.051,1.254,0.0,0.985,0.0,0.717,-0.306,0.403,-0.153,0.358,0.0,0.358,0.204,0.358,0.408,0.403,-1.071,1.433,-0.867,1.523,-0.612,1.523,-0.357,1.388,-0.612,1.344,-0.867,1.344,0.663,1.388,0.918,1.523,1.173,1.523,1.428,1.388,1.173,1.299,0.918,1.299,-0.612,-0.224,-0.408,-0.09,-0.153,0.045,0.0,-0.0,0.204,-0.0,0.51,-0.09,0.816,-0.269,0.51,-0.403,0.204,-0.448,0.0,-0.493,-0.153,-0.448,-0.408,-0.358,-0.51,-0.224,-0.153,-0.179,0.0,-0.179,0.204,-0.179,0.663,-0.269,0.204,-0.224,0.0,-0.224,-0.153,-0.224,0
-2.139,1.269,-2.007,0.817,-1.777,0.395,-1.547,-0.028,-1.316,-0.395,-0.954,-0.733,-0.559,-1.015,-0.132,-1.212,0.362,-1.24,0.823,-1.071,1.185,-0.761,1.481,-0.395,1.711,0.028,1.81,0.451,1.843,0.93,1.876,1.409,1.81,1.889,-2.04,1.607,-1.876,1.86,-1.58,1.973,-1.218,2.03,-0.889,2.001,-0.066,2.142,0.296,2.283,0.691,2.368,1.086,2.312,1.349,2.114,-0.395,1.635,-0.329,1.325,-0.263,0.987,-0.197,0.677,-0.494,0.395,-0.296,0.366,-0.099,0.366,0.099,0.451,0.263,0.507,-1.547,1.381,-1.349,1.55,-1.086,1.579,-0.823,1.494,-1.053,1.381,-1.316,1.325,0.197,1.663,0.395,1.832,0.658,1.86,0.921,1.776,0.724,1.663,0.461,1.635,-0.592,-0.197,-0.395,-0.085,-0.197,0.028,0.0,-0.0,0.197,0.085,0.461,0.085,0.757,0.056,0.527,-0.169,0.296,-0.282,0.099,-0.338,-0.099,-0.366,-0.329,-0.31,-0.494,-0.197,-0.165,-0.113,0.033,-0.113,0.23,-0.056,0.658,0.028,0.23,-0.085,0.033,-0.141,-0.165,-0.141,0
-2.806,1.192,-2.744,0.715,-2.621,0.212,-2.405,-0.265,-2.066,-0.662,-1.665,-0.98,-1.141,-1.166,-0.586,-1.298,-0.092,-1.245,0.277,-1.086,0.493,-0.715,0.709,-0.371,0.863,0.026,1.017,0.424,1.11,0.821,1.079,1.219,0.956,1.59,-2.127,1.722,-1.788,1.855,-1.418,1.908,-1.048,1.908,-0.709,1.881,0.185,1.934,0.401,2.067,0.617,2.146,0.832,2.199,0.987,2.146,-0.185,1.616,-0.092,1.298,0.031,1.007,0.154,0.715,-0.493,0.397,-0.247,0.371,0.031,0.344,0.216,0.424,0.37,0.53,-1.819,1.457,-1.542,1.643,-1.264,1.669,-0.987,1.51,-1.233,1.431,-1.542,1.404,0.123,1.616,0.339,1.828,0.586,1.855,0.802,1.749,0.617,1.643,0.37,1.616,-1.079,-0.185,-0.617,-0.079,-0.216,0.026,0.0,-0.0,0.185,0.079,0.37,0.053,0.493,-0.0,0.401,-0.185,0.247,-0.344,0.031,-0.397,-0.216,-0.424,-0.617,-0.344,-0.956,-0.185,-0.216,-0.159,0.0,-0.159,0.185,-0.106,0.432,-0.026,0.216,-0.106,0.0,-0.159,-0.216,-0.185,0
-3.358,1.137,-3.302,0.624,-3.19,0.089,-3.022,-0.446,-2.687,-0.892,-2.155,-1.226,-1.539,-1.471,-0.868,-1.605,-0.308,-1.627,0.056,-1.449,0.168,-1.048,0.252,-0.646,0.392,-0.245,0.56,0.111,0.672,0.468,0.616,0.825,0.476,1.137,-1.819,1.56,-1.539,1.739,-1.147,1.828,-0.784,1.806,-0.448,1.739,0.084,1.65,0.224,1.716,0.364,1.783,0.504,1.761,0.56,1.65,-0.056,1.382,0.112,1.137,0.252,0.892,0.448,0.646,-0.448,0.401,-0.168,0.312,0.112,0.245,0.308,0.29,0.42,0.379,-1.483,1.36,-1.231,1.494,-0.98,1.494,-0.812,1.315,-1.007,1.293,-1.231,1.293,0.0,1.315,0.14,1.449,0.308,1.449,0.392,1.315,0.308,1.271,0.14,1.271,-1.343,-0.178,-0.784,-0.022,-0.224,0.045,0.0,-0.0,0.196,0.022,0.336,-0.045,0.224,-0.245,0.196,-0.557,0.056,-0.78,-0.14,-0.825,-0.42,-0.802,-0.924,-0.58,-1.259,-0.201,-0.28,-0.111,-0.028,-0.134,0.14,-0.111,0.196,-0.267,0.056,-0.557,-0.14,-0.602,-0.392,-0.58,1
-2.194,1.411,-2.194,0.92,-2.127,0.429,-1.994,-0.061,-1.795,-0.552,-1.462,-0.92,-0.997,-1.165,-0.532,-1.349,0.0,-1.411,0.532,-1.288,0.864,-0.981,1.197,-0.613,1.462,-0.184,1.595,0.245,1.662,0.675,1.662,1.165,1.662,1.595,-1.728,1.84,-1.462,2.024,-1.13,2.024,-0.731,1.901,-0.465,1.779,0.332,1.84,0.598,1.963,0.864,2.085,1.197,2.147,1.462,2.024,0.0,1.472,0.0,1.165,0.0,0.859,0.0,0.552,-0.399,0.245,-0.199,0.245,0.0,0.184,0.199,0.245,0.399,0.307,-1.33,1.349,-1.13,1.472,-0.864,1.472,-0.598,1.288,-0.864,1.288,-1.13,1.288,0.465,1.349,0.731,1.533,0.931,1.533,1.197,1.472,0.997,1.411,0.731,1.349,-0.997,-0.184,-0.598,-0.0,-0.266,0.061,0.0,-0.0,0.266,0.061,0.532,0.061,0.864,-0.061,0.598,-0.368,0.332,-0.613,0.0,-0.675,-0.266,-0.613,-0.665,-0.491,-0.864,-0.184,-0.266,-0.123,0.0,-0.123,0.266,-0.061,0.731,-0.061,0.266,-0.368,0.0,-0.429,-0.266,-0.368,1
